1104319,1291545,5,1298018440
1102916,1291545,3,1376207955
1098764,1291545,5,1201187963
1074067,1291545,4,1136184731
1064488,1291545,5,1316097738
1062303,1291545,3,1252248568
1044294,1291545,5,1306369149
1038150,1291545,5,1181182407
1031461,1291545,5,1150285881
1026974,1291545,3,1225033996
1016526,1291545,4,1349703123
1007826,1291545,5,1145839747
1000792,1291545,4,1155530149
1000328,1291545,4,1174305090
1000152,1291545,5,1126417794
3133031,1291546,5,1385611495
3114870,1291546,1,1238676135
3102809,1291546,5,1489926358
2933944,1291546,1,1253280848
2866549,1291546,5,1220162463
2682599,1291546,5,1216049189
2552755,1291546,5,1218770202
2501657,1291546,5,1283929886
2449166,1291546,5,1209892068
2431044,1291546,5,1513211392
2415402,1291546,5,1349188479
2254558,1291546,5,1247500026
2175505,1291546,2,1471250269
2172885,1291546,5,1291997678
2081801,1291546,5,1459650699
2065435,1291546,5,1256054915
2049622,1291546,2,1420209856
1999864,1291546,5,1205132515
1895572,1291546,4,1247500453
1822972,1291546,5,1386660041
1819911,1291546,5,1320397424
1793566,1291546,5,1307963398
1781395,1291546,5,1190213069
1748889,1291546,5,1187878576
1738167,1291546,5,1186361997
1723626,1291546,5,1305341815
1666383,1291546,5,1482331338
1626187,1291546,4,1398907498
1577739,1291546,5,1182652008
1552466,1291546,5,1192347561
1539280,1291546,4,1178249626
1474975,1291546,0,1180239940
1454018,1291546,5,1195648713
1418881,1291546,5,1171076067
1417227,1291546,5,1172387005
1387717,1291546,5,1506942529
1386600,1291546,0,1168841104
1386404,1291546,5,1169484238
1382097,1291546,2,1536556258
1339093,1291546,4,1490595163
1338358,1291546,5,1165405843
1303583,1291546,2,1228211968
1285526,1291546,0,1164978185
1272092,1291546,5,1265988884
1222022,1291546,5,1159757639
1190351,1291546,4,1199953562
1182135,1291546,5,1150392753
1176223,1291546,5,1159002015
1142582,1291546,5,1145100343
1123543,1291546,5,1143001928
1118705,1291546,5,1142570304
1106293,1291546,5,1444134868
1102125,1291546,5,1219553343
1074067,1291546,5,1136185257
1061944,1291546,2,1490108401
1060869,1291546,5,1137592833
1049746,1291546,5,1132149250
1043455,1291546,5,1131340715
1030253,1291546,5,1128342969
1019159,1291546,4,1220958867
1005928,1291546,5,1121967362
1002682,1291546,0,1153108697
1000152,1291546,4,1125805343
3495185,1291548,5,1330240525
3495004,1291548,4,1304693265
3477314,1291548,4,1306819480
3457326,1291548,5,1328346328
3456714,1291548,4,1240442506
3406556,1291548,2,1432730469
3392754,1291548,4,1260545161
3355985,1291548,5,1353683900
3335015,1291548,4,1261135156
3334785,1291548,5,1300980428
3330322,1291548,5,1257044231
3314981,1291548,5,1453731889
3273185,1291548,5,1271451357
3206680,1291548,5,1346667716
3205834,1291548,5,1228312522
3198636,1291548,4,1441901551
3188645,1291548,3,1288170241
3147116,1291548,5,1232720234
3133031,1291548,5,1326010827
3015416,1291548,4,1252335518
2989745,1291548,5,1237647785
2905324,1291548,4,1283036896
2903902,1291548,4,1319645067
2888284,1291548,5,1354880532
2865445,1291548,5,1229009094
2849243,1291548,3,1331041985
2845038,1291548,5,1263091868
2837315,1291548,3,1219337172
2812393,1291548,4,1221897754
2806089,1291548,0,1267078504
2795277,1291548,4,1283838421
2795078,1291548,5,1360857612
2792765,1291548,3,1386720083
2741345,1291548,5,1347969728
2733760,1291548,5,1242274160
2713167,1291548,5,1289728718
2708730,1291548,4,1255766530
2694313,1291548,4,1301365072
2679787,1291548,4,1397570892
2663965,1291548,5,1327997866
2662236,1291548,4,1304779128
2642892,1291548,5,1366854931
2611441,1291548,5,1304170639
2602965,1291548,4,1281715376
2595488,1291548,5,1377787398
2593972,1291548,3,1231951689
2577087,1291548,4,1273421286
2574083,1291548,5,1339733689
2574014,1291548,5,1273414885
2561366,1291548,5,1309837418
2557882,1291548,4,1346341542
2532256,1291548,3,1327766405
2529393,1291548,5,1215001371
2528929,1291548,5,1220787828
2524948,1291548,5,1408198966
2504060,1291548,2,1241912245
2492362,1291548,4,1284330126
2470265,1291548,4,1344061748
2458162,1291548,5,1304953908
2458063,1291548,5,1270922756
2413640,1291548,4,1329968806
2390918,1291548,5,1250344124
2353284,1291548,4,1352289977
2349677,1291548,5,1232417807
2340389,1291548,5,1379338142
2329121,1291548,5,1334239514
2309884,1291548,5,1290278568
2300113,1291548,5,1220756394
2274605,1291548,4,1306163720
2269335,1291548,4,1215190286
2253679,1291548,5,1238741564
2240757,1291548,4,1292861795
2233304,1291548,5,1319955573
2230213,1291548,5,1272122036
2223888,1291548,4,1320405552
2221536,1291548,4,1326306468
2220015,1291548,5,1303629581
2218263,1291548,5,1202293151
2212059,1291548,5,1329464919
2206584,1291548,5,1262013557
2203966,1291548,5,1304857695
2185769,1291548,5,1227970007
2182463,1291548,5,1342330422
2165753,1291548,4,1228726670
2165720,1291548,4,1486692631
2143732,1291548,5,1330651432
2137381,1291548,4,1249024232
2129230,1291548,4,1408440997
2110033,1291548,5,1299444608
2101822,1291548,3,1512439442
2093566,1291548,5,1241770609
2081801,1291548,5,1408240388
2073110,1291548,4,1214721681
2072047,1291548,4,1359091395
2037804,1291548,4,1199927565
2036843,1291548,4,1354424630
2025022,1291548,4,1209305762
1999864,1291548,4,1206430823
1998086,1291548,3,1207053160
1987990,1291548,5,1250665823
1964912,1291548,4,1227926202
1945092,1291548,5,1304820141
1936480,1291548,3,1322997904
1934253,1291548,4,1219396195
1917438,1291548,5,1227693525
1882147,1291548,2,1350378050
1854847,1291548,5,1264150502
1851784,1291548,3,1265693441
1841712,1291548,5,1220889782
1824339,1291548,5,1288507085
1809547,1291548,2,1211636706
1808644,1291548,5,1316071365
1804172,1291548,4,1287676843
1775795,1291548,5,1410765327
1769455,1291548,4,1312455373
1754955,1291548,5,1304353542
1753795,1291548,5,1328355368
1745245,1291548,5,1458610749
1736363,1291548,4,1263482387
1735634,1291548,5,1436896534
1726503,1291548,4,1295620285
1712582,1291548,4,1208800695
1710438,1291548,5,1266730261
1708885,1291548,4,1197286918
1676639,1291548,4,1264092808
1667851,1291548,3,1231316330
1553687,1291548,5,1183985484
1553180,1291548,5,1271392797
1552729,1291548,5,1336748579
1548143,1291548,5,1220765134
1543465,1291548,5,1291646674
1541960,1291548,5,1228558245
1541305,1291548,4,1339500042
1513291,1291548,5,1319997162
1502959,1291548,5,1489899881
1493945,1291548,5,1231069170
1478901,1291548,5,1354628709
1475161,1291548,4,1275882243
1468405,1291548,5,1333535720
1466705,1291548,4,1354896691
1458339,1291548,4,1190600560
1439629,1291548,5,1172543967
1439032,1291548,3,1272675333
1423569,1291548,5,1174639345
1420389,1291548,4,1280808532
1418881,1291548,4,1188281485
1412595,1291548,4,1442072747
1400288,1291548,4,1321972544
1395840,1291548,4,1305583391
1371556,1291548,3,1491920557
1349756,1291548,4,1228924751
1342621,1291548,4,1166860303
1338585,1291548,4,1225714634
1333942,1291548,5,1483682967
1320618,1291548,4,1321942542
1317275,1291548,4,1552890555
1312699,1291548,3,1214119355
1311269,1291548,5,1220748948
1305145,1291548,5,1258278398
1303723,1291548,3,1162539272
1293176,1291548,5,1197740500
1275552,1291548,5,1187420145
1275416,1291548,4,1208889175
1256985,1291548,4,1178161600
1253612,1291548,3,1157895123
1231730,1291548,5,1232225239
1224197,1291548,4,1206173427
1223465,1291548,5,1263394083
1212789,1291548,4,1175088149
1212430,1291548,5,1330833452
1206591,1291548,3,1265001917
1204817,1291548,3,1288099441
1178058,1291548,5,1203358236
1173035,1291548,2,1221582514
1172192,1291548,5,1259337773
1167596,1291548,5,1222343372
1162622,1291548,5,1243923042
1158627,1291548,3,1440015988
1156934,1291548,5,1347286959
1151572,1291548,5,1147545709
1145995,1291548,4,1260201324
1144153,1291548,5,1163919233
1134702,1291548,5,1330250275
1129890,1291548,4,1146304451
1127622,1291548,5,1485377621
1125655,1291548,4,1228756159
1123543,1291548,5,1143073414
1121467,1291548,5,1179421924
1116008,1291548,5,1363506635
1103490,1291548,2,1269194365
1094374,1291548,5,1139625468
1080881,1291548,5,1160802041
1067265,1291548,5,1160578194
1055807,1291548,5,1256771949
1055398,1291548,5,1317864493
1054908,1291548,4,1357028353
1049746,1291548,4,1315331710
1048899,1291548,5,1164240402
1048262,1291548,5,1407070422
1045477,1291548,5,1408843742
1031461,1291548,3,1199457912
1030253,1291548,5,1199157324
1025094,1291548,4,1271911750
1014251,1291548,2,1329995387
1005928,1291548,4,1124839277
1004613,1291548,4,1216376039
1003179,1291548,4,1120819058
1003080,1291548,4,1203158846
3497982,1291549,5,1337958579
3494916,1291549,5,1280570122
3492001,1291549,4,1442894974
3466852,1291549,5,1232888634
3403686,1291549,5,1230736079
3392754,1291549,5,1231912095
3385035,1291549,5,1249548003
3367444,1291549,5,1308796329
3344613,1291549,5,1249635803
3340912,1291549,0,1267975218
3336269,1291549,4,1353425136
3328226,1291549,4,1253202677
3314981,1291549,5,1341503191
3264993,1291549,4,1333952792
3237406,1291549,5,1354382635
3233333,1291549,4,1293499386
3206680,1291549,5,1354281639
3197210,1291549,5,1295060373
3178525,1291549,5,1234933118
3172349,1291549,5,1296746604
3155712,1291549,5,1281489378
3129978,1291549,4,1330310334
3102474,1291549,5,1301466018
3082787,1291549,5,1370582768
3054240,1291549,5,1290012856
3026435,1291549,4,1289098509
2989745,1291549,5,1236964776
2975961,1291549,5,1312820283
2974785,1291549,4,1302011082
2960898,1291549,4,1236841026
2956675,1291549,4,1253458368
2946082,1291549,4,1404488328
2908115,1291549,5,1290151995
2906818,1291549,5,1245804654
2905324,1291549,4,1324304702
2902039,1291549,5,1334118904
2895544,1291549,5,1253255801
2872387,1291549,5,1220356083
2869601,1291549,5,1221274823
2867713,1291549,5,1262270664
2839451,1291549,5,1342357467
2832899,1291549,4,1306162598
2821497,1291549,5,1366001639
2816724,1291549,4,1256311477
2795277,1291549,5,1295030511
2763975,1291549,5,1217603058
2713381,1291549,5,1227078214
2695767,1291549,5,1239432450
2678283,1291549,5,1321795555
2663023,1291549,3,1536504345
2653571,1291549,5,1313551271
2651009,1291549,5,1263665965
2632197,1291549,5,1325140000
2626186,1291549,5,1335359222
2605631,1291549,5,1302940998
2595357,1291549,4,1213512006
2575782,1291549,5,1273038434
2541523,1291549,5,1233846129
2532169,1291549,4,1314155981
2494353,1291549,5,1223256812
2492362,1291549,4,1211072653
2489620,1291549,4,1217599748
2428453,1291549,4,1292657644
2427991,1291549,5,1314597636
2374847,1291549,5,1290924176
2349677,1291549,5,1228619838
2340389,1291549,5,1379337735
2324910,1291549,4,1315381370
2307046,1291549,5,1222450666
2306506,1291549,5,1285589981
2270839,1291549,4,1286798693
2264517,1291549,4,1210116211
2264403,1291549,4,1275383127
2253679,1291549,5,1239532942
2252731,1291549,3,1234698665
2244711,1291549,2,1470232803
2243189,1291549,5,1203413847
2231015,1291549,5,1271753598
2220817,1291549,5,1203055927
2213235,1291549,4,1343278745
2206329,1291549,4,1268758956
2203966,1291549,5,1263017080
2179233,1291549,5,1424525048
2165720,1291549,4,1486533918
2151558,1291549,5,1215614232
2139541,1291549,4,1334246859
2131125,1291549,5,1199080417
2119013,1291549,5,1291599321
2093566,1291549,4,1226498405
2091994,1291549,5,1317995444
2035934,1291549,4,1322728793
2035404,1291549,5,1196765935
2014921,1291549,5,1197457347
1999864,1291549,2,1206430707
1981286,1291549,5,1194421215
1981262,1291549,5,1349427321
1917650,1291549,3,1286351592
1917438,1291549,5,1297102066
1882305,1291549,3,1230404015
1856756,1291549,5,1308143225
1853967,1291549,5,1196043434
1819911,1291549,3,1581787034
1804157,1291549,5,1344671153
1802773,1291549,5,1188876753
1802767,1291549,5,1253904657
1781395,1291549,3,1324106397
1767063,1291549,3,1199545399
1740768,1291549,5,1245035883
1725175,1291549,5,1307368832
1652228,1291549,4,1187831910
1577739,1291549,3,1215752693
1535266,1291549,4,1301579536
1475799,1291549,4,1184676648
1472900,1291549,4,1200288098
1458942,1291549,5,1213344355
1451278,1291549,5,1232903116
1433899,1291549,5,1218261380
1426698,1291549,5,1187690560
1424483,1291549,0,1197873928
1422146,1291549,4,1279373371
1417703,1291549,4,1231163529
1417227,1291549,5,1341347473
1416167,1291549,5,1170738729
1416055,1291549,5,1172627990
1407245,1291549,4,1187916841
1392601,1291549,5,1241801792
1388892,1291549,4,1265461035
1382659,1291549,5,1333520377
1370814,1291549,3,1335014839
1367254,1291549,4,1375404461
1365397,1291549,5,1273928540
1354596,1291549,4,1226157857
1347975,1291549,4,1354433264
1332785,1291549,4,1166885861
1321996,1291549,5,1211448406
1305145,1291549,5,1239376924
1304820,1291549,5,1289971366
1303723,1291549,3,1165401501
1296250,1291549,5,1218531374
1276180,1291549,5,1202221124
1247318,1291549,5,1284208343
1240130,1291549,5,1278958947
1231525,1291549,4,1230554542
1230324,1291549,5,1206026646
1215748,1291549,4,1333547761
1208951,1291549,4,1174735218
1190351,1291549,4,1199954329
1186034,1291549,4,1401112585
1176907,1291549,5,1225690862
1174025,1291549,5,1226248071
1172450,1291549,5,1296215658
1169077,1291549,5,1154321545
1164852,1291549,5,1147436736
