1309046^V字仇杀队^http://www.iqiyi.com/v_19rwfpe7dk.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1465235231.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1465235231.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1465235231.jpg^2005^娜塔莉·波特曼|雨果·维文|斯蒂芬·瑞|斯蒂芬·弗雷^美国^未来的英国社会处于极权统治的高压下，不能容许同性恋者、异教徒等社会角色的存在，人民在黑暗政权下苟延残喘。这晚，年轻女子艾薇（娜塔丽·波特曼 Natalie Portman饰）身陷险境，幸得V（雨果·维文 Hugo Weaving饰）相助。V是一个永远带着面具的神秘男子，拥有高智商和超凡战斗力。V继承了前革命英雄的使命，为了推翻荒唐极权的统治阶层，他成立了神秘的地下组织，摧毁了伦敦的标志性建筑，点燃了反政府的熊熊烈火。艾薇和V深入接触，不仅得知了V的神秘使命，还渐渐发现原来自己的身世，注定了自己和V是同一条阵线的人。?豆瓣^英语^詹姆斯·麦克特格^莉莉·沃卓斯基^政治|美国|剧情|科幻|自由|暴力|人性|动作|NataliePortman|美国电影
1309055^哈利·波特与火焰杯^http://v.qq.com/x/cover/o275c9svl35mdv9.html?ptag=douban.movie^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2220723219.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2220723219.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2220723219.jpg^2005^丹尼尔·雷德克里夫|艾玛·沃森|鲁伯特·格林特|蒂莫西·斯波^英国^这是一个不同寻常的学期，魔法学校的盛事：三强争霸赛在霍格沃茨举行。学生们争先报名，希翼获得永恒无上的荣誉。火焰杯在选出三所学校的三名勇士后，竟将未足年龄的哈利也挑选出来。哈利（Daniel Radcliffe饰）的当选引起其他学生的嫉妒连连，就连铁哥们罗恩（Rupert Grint饰）也首次和他闹起了别扭，哈利感到孤立无援，还好有教父小天狼星和赫敏一直支持他。可总有些好事者如记者丽塔等着看他的好戏。天知道这场比赛是何等艰辛危险，在龙的眼皮下偷蛋，潜入湖底救人，在迷宫中探险……一不小心，甚至可能付出生命的代价。黑魔王伏地魔的威胁渐渐显现，每一天都险象环生，动人心弦。?豆瓣^英语^迈克·内威尔^史蒂夫·克洛夫斯^哈利波特|魔幻|HarryPotter|英国|奇幻|美国|2005|成长|冒险|科幻
1309070^飞行家^http://v.qq.com/x/cover/8inbkmwcabr0n1s.html?ptag=douban.movie^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2215458280.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2215458280.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2215458280.jpg^2004^莱昂纳多·迪卡普里奥|凯特·布兰切特|凯特·贝金赛尔|约翰·C·赖利^美国^本片依据Howard Hughes的生平改编。Howard Hughes（Leonardo DiCaprio 饰）出生于美国德州休士顿，18岁时，他继承父亲德州油井的财富，心怀电影梦想移居好莱坞。1926年他买入125家戏院的控制权，砸下数百万美金拍了实景空战史诗电影《地狱天使》，成为著名的制片人；1939年，他入主环球航空公司，他迅速使公司扭亏为盈，二战期间与美国军方合作，主持了蓝云杉飞机的发明和改进。Howard Hughes在事业上取得巨大成功的同时，他也饱受了忧郁症和精神官能强迫症的折磨；他的感情生活波折重重，Katharine Hepburn（Cate Blanchett 饰）、Ava Gardner（Kate Beckinsale 饰）先后离开他，让他备受打击。影片选取Howard Hughes重要的生活事件，真实地再现了他的传奇。?豆瓣^英语^马丁·斯科塞斯^约翰·洛根^传记|莱昂纳多·迪卡普里奥|美国|LeonardoDiCaprio|剧情|美国电影|MartinScorsese|2004|马丁·斯科塞斯|CateBlanchett
1309163^恋恋笔记本^http://www.iqiyi.com/v_19rwfpfwog.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg^2004^瑞恩·高斯林|瑞秋·麦克亚当斯|吉娜·罗兰兹|詹姆斯·加纳^美国^一个浸润着鲜红与纯白的爱情故事，写在一本洒满昏黄的笔记本上，被一位老先生(詹姆斯·加纳 饰)，一遍一遍的讲述。老太太(吉娜·罗兰兹 饰)总是静静的听着，好奇的追问结果。在一家疗养院，这样不变的场景每天都会上演。笔记本上，秀美的字迹，记载着发生在那个夏天的爱情。艾莉(瑞秋·麦克亚当斯 饰)是富有人家的千金，她随家人来到小镇避暑。在一个充满梦幻的游乐场，邂逅了诺亚(瑞恩·高斯林 饰)。诺亚没有钱，却活的很快乐。艾莉在他那学会了自由，得到了欢笑，两人很快热恋起来。然而在艾莉父母的阻挠下，相爱的两个人，就被分开在夏天结束的那一刻。随着诺亚的365封信被偷偷藏起，艾莉在7年后终于放弃了等待。就在她要步入教堂的前一天，突然在报纸上看到了诺亚曾许诺给自己建造的白色房子。一切记忆，全部苏醒……也许，应该苏醒的，不是故事中的，而是听故事的人。?豆瓣^英语^尼克·卡萨维蒂^扬·萨尔迪^爱情|浪漫|美国|感动|恋恋笔记本|美国电影|经典|2004|温情|love
1309184^恐怖蜡像馆^http://v.qq.com/x/cover/2kbug5e3cec5wjr.html?ptag=douban.movie^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2188214692.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2188214692.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2188214692.jpg^2005^伊丽莎·库斯伯特|查德·迈克尔·墨瑞|布莱恩·范·霍尔特|帕丽斯·希尔顿^美国^几个好友结伴前往观看美国大学美式足球冠军赛，他们在前往比赛地时决定顺便在野外进行一次野营。于是，卡莉（伊丽莎?库斯伯特 Elisha Cuthbert 饰）、佩兹（帕丽斯?希尔顿 Paris Hilton 饰）等几个年轻人在了野外一处荒地扎了营。他们的恐怖经历就此展开。首先，一名神秘的司机和这群年轻人起了争执，令大家游玩的兴致全无；接着第二天他们起床后发现，他们的汽车被人动了手脚发动不了了。在一名当地人的指引下，他们只能徒步前往附近的偏僻小镇安布罗斯找人帮忙。安布罗斯由于太过偏远，以至地图上根本没有标出它的所在。一行人来到小镇，发现这里人迹罕至。好奇心下，他们走进了镇上的杜蒂蜡像馆，这里的蜡像做得栩栩如生。原来，这是一个杀人狂魔将镇上的人杀了用真人做到蜡像！此时那杀人狂魔正在暗处幽幽的盯着他们……?豆瓣^英语^佐米·希尔拉^查德·海斯^恐怖|惊悚|美国|血腥|恐怖蜡像馆|悬疑|美国电影|2005|恐怖片|电影
1309199^史密斯夫妇^http://www.iqiyi.com/v_19rrgyrhi4.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1677402144.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1677402144.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1677402144.jpg^2005^布拉德·皮特|安吉丽娜·朱莉|文斯·沃恩|亚当·布罗迪^美国^约翰（布拉德?皮特 Brad Pitt 饰）和简（安吉丽娜?朱莉 Angelina Jolie  饰）已经结婚了7年多，生活就像淡水般无味。婚姻就像坟墓，让他们过着死水一潭的生活。然而这仅仅是表象。背后他们各有刺激惊险的职业——约翰和简分属两个不同的秘密杀手机构，但彼此却不知道对方的职业身份。直到他们同时接到一个任务，刺杀目标竟是同一人。身份的真相才开始慢慢揭开。反复的试探和猜测，简终于不小心说穿了自己身份。于是一场同室操戈不可避免的发生了。但是他们也开始意识到，自己只是组织的一个棋子。而眼前的，是共同生活了7年的爱人。?豆瓣^英语^道格·里曼^西蒙·金伯格^动作|美国|爱情|特工|喜剧|经典|2005|欧美|剧情|搞笑
1316510^射雕英雄传之东成西就^无^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2535922598.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2535922598.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2535922598.jpg^1993^梁朝伟|林青霞|张国荣|叶玉卿^中国香港^金轮国王妃（叶玉卿 饰）与表哥欧阳锋（梁朝伟 饰）有染，为霸占江山，他们毒死了国王，但没找到传国玉玺。得知玉玺在前往九宫山找寻其师父求助的三公主（林青霞 饰）手里后，欧阳锋企图抢到手但没成功。糊涂国师（张曼玉 饰）在淫威下屈服，查出三公主的具体下落，欧阳锋乘火箭金靴追赶 ，却误脱落一只插死刚出关的王重阳（钟镇涛 饰），奄奄一息的王重阳恳求适逢路过的三公主找到其师弟周伯通（刘嘉玲 饰）代为报仇。逃到九宫山的三公主邀得师弟黄药师（张国荣 饰）与师妹（王祖贤 饰）相助，再加上前来寻找表妹的洪七（张学友 饰）、找到真心人才能成仙的段智兴（梁家辉 饰），一场与欧阳锋的生死恶战蓄势待发……?豆瓣^粤语^刘镇伟^刘镇伟^喜剧|香港|搞笑|经典|张国荣|梁朝伟|刘镇伟|林青霞|张曼玉|王祖贤
1395091^未麻的部屋^无^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg^1997^岩男润子|松本梨香|辻亲八|大仓正章^日本^当红三人少女偶像团体Charming Bird面临解散，核心成员雾越未麻在事务所的安排下不得不退出团体，转型成为一名电视剧演员。万事开头难，对于偶像歌手转型而来的未麻尤其如此，她在工作中承受着压力，闷闷不乐。与此同时，各种恐吓信不断、经纪人田所先生遇袭以及以自己的口吻在网站上写日记的神秘人都让未麻焦虑不已，恍惚间她甚至看到另一个自己。未麻的苦恼无人知晓，贪婪的田所甚至同意剧组的剧本，要求未麻出演一场尺度极大的强暴戏。这次演出成为未麻演艺事业的转折点，她的出镜率开始攀升，甚至还拍摄了裸露的写真。与此相对，电视剧编剧涩谷和曾给未麻拍下裸照摄影师村野接连遇害。未麻的生活变得混乱不堪，真相究竟如何？本片荣获1997年亚洲奇幻电影节最佳亚洲影片。?豆瓣^日语^今敏^村井贞之^今敏|悬疑|日本|动画|心理|日本动画|惊悚|动漫|日本电影|电影
1397546^追随^无^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2561545031.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2561545031.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2561545031.jpg^1998^杰里米·西奥伯德|亚历克斯·霍|露西·拉塞尔|约翰·诺兰^英国^比尔（杰里米?希尔伯德 Jeremy Theobald 饰）是个游手好闲的作家，借跟踪陌生人打发时间。这让他体验到形形色色的人生，很神秘，也很刺激。不过，有一次，比尔盯上了一个西服革履的家伙克布（艾利克斯?浩尔 Alex Haw 饰）。尾随到餐厅之后，他却被对方识破，只得摊牌。克布是个贩卖盗版光碟的商贩，此外还做拧门撬锁的勾当。克布带着比尔潜入了陌生人家中，但比尔发现克布根本不取财物，而是寻找主人蓄意掩盖的隐私。同时，克布还提醒比尔要注意仪表。后来，比尔认识了一个神秘的金发女人（露西?拉塞尔 Lucy Russell 饰）。在酒吧，比尔主动与她调情，但是对方冷若冰霜。原来她是黑社会大佬的女人，但是不可遏制的激情让比尔失去了理智，从而堕入了万劫不复的深渊……?豆瓣^英语^克里斯托弗·诺兰^克里斯托弗·诺兰^悬疑|英国|犯罪|剧情|黑白|经典|心理|惊悚|美国|人性
1401118^黄金三镖客^http://www.iqiyi.com/v_19rrho31mw.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2101693489.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2101693489.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2101693489.jpg^1966^克林特·伊斯特伍德|埃里·瓦拉赫|李·范·克里夫|阿尔多·久弗瑞^意大利^故事发生在美国南北战争时期。图科（埃里?瓦拉赫 Eli Wallach 饰）是一个图财害命的江洋大盗，因此他被镇上悬赏通缉。布兰迪（克林特?伊斯特伍德 Clint Eastwood  饰）是一个除暴安良的牛仔，他无意中抓住了图科，但嫌赏金不够又掳走了他。在荒漠中，布兰迪惩罚图科让其自生自灭。但是诡诈的图科居然逃过了一劫，并纠集一些帮凶在客栈捉住了布兰迪。正当图科以牙还牙折磨布兰迪的时候，他劫持了一个名叫卡森的士兵。后者临死前留下了宝藏的秘密，图科和布兰迪分别获得了一半信息。与此同时，一个狡猾的杀手桑坦萨（李?范?克里夫 Lee Van Cleef 饰）也通过其他渠道发现了宝藏的秘密。于是，在寻宝的道路上，三个人使出浑身解数，上演了一场场对决的好戏……?豆瓣^意大利语^赛尔乔·莱昂内^阿杰诺雷·因克罗奇^西部片|西部|经典|克林特·伊斯特伍德|意大利|黄金三镖客|美国|1966|ClintEastwood|SergioLeone
1417598^电锯惊魂^无^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1421159978.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1421159978.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1421159978.jpg^2004^雷·沃纳尔|加利·艾尔维斯|丹尼·格洛弗|肯·梁^美国^一觉醒来的亚当（雷?沃纳尔 Leigh Whannell饰）发现自己被困在一个废弃的厕所里。他的对面是同样命运的劳伦斯（加利?艾尔维斯 Cary Elwes 饰）——他们被人用铁链绑住了腿，并吃惊发现二人中间横亘着一个恐怖的死人。死人鲜血淋漓，左手拿录放机右手拿枪。亚当兜里被人放进来一盘磁带，他赶紧放到录放机里。磁带里说，罗伦斯必须在今晚6点前杀死亚当，否则二人将同归于尽，劳伦斯的家人也不能幸免。而面前死人流出来的血，剧毒无比。一个血腥的死亡游戏开始了。在剩下不多的时间里，他们必须找到线索，逃出地狱。在最后关头，当他们以为重见天日的时候，新一轮的噩梦才刚刚开始。?豆瓣^英语^温子仁^温子仁^惊悚|血腥|恐怖|悬疑|电锯惊魂|美国|犯罪|暴力|人性|美国电影
1418019^大闹天宫^https://v.youku.com/v_show/id_XODY1NjQzMTc2.html?spm=a2h0c.8166622.PhoneSokuProgram_1.dselectbutton_1^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg^1961^邱岳峰|富润生|毕克|尚华^中国大陆^话说在东土傲来国有一座花果山，山上有一尊石猴吸收日精月华化身为一只神猴（邱岳峰 音），统领着山中的猴子猴孙。为求得一件称心的宝贝，神猴孙大圣潜入龙宫，强硬求来大禹治水时的定海神针如意金箍棒。东海龙王（毕克 音）心有不甘，于是上天将此事诉诸玉帝（富润生 音）。玉皇大帝命令太白金星（尚华 音）下界招安，许以爵位。不知有诈的孙大圣欣然前往，却发现只是负责养马的弼马温。得知受骗的猴王反下天庭，与天兵天将在花果山展开大战……本片根据古典名著《西游记》中的故事改编，前后历时4年创作，并荣获1962年捷克斯洛伐克卡罗维发利国际电影节短片特别奖、1978年英国伦敦国际电影节年度杰出电影奖、1982年厄瓜多尔第四届国际儿童电影节三等奖、第二届中国电影“百花奖”最佳美术片奖。?豆瓣^汉语普通话^万籁鸣^李克弱^经典|国产动画|动画|童年|大闹天宫|中国|中国动画|童年回忆|大陆|国产
1418070^如果·爱^http://www.iqiyi.com/v_19rrhe0cjw.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p461379838.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p461379838.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p461379838.jpg^2005^金城武|周迅|张学友|池珍熙^中国大陆^想演戏的孙纳（周迅 饰）与想导戏的林见东（金城武 饰）初遇见时，两人都正处于生活与事业的低谷，在相互鼓励和扶携中，他们渐渐有了共同的可以看见希望的未来，然而孙纳更想把现在的可能抓到手，狠心与林见东分了手，跟了可以给她戏的导演聂文（张学友 饰），成为人人艳羡的大明星。天意弄人，十年后孙纳与也做了演员的林见东因为一部合拍戏又重遇。虽努力说服自己忘记过去，却欺骗不了自己的心，孙纳陷入两难中。而更戏剧的是，孙纳、林见东和聂文要同演一出剧情与他们之间情恨纠葛惊人相似的戏。?豆瓣^汉语普通话^陈可辛^杜国威^爱情|香港|歌舞|文艺|音乐剧|2005|音乐|剧情|经典|爱
1418192^加勒比海盗3：世界的尽头^http://www.iqiyi.com/v_19rrk0tnw0.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1076818175.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1076818175.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1076818175.jpg^2007^约翰尼·德普|杰弗里·拉什|奥兰多·布鲁姆|凯拉·奈特莉^美国^被大章鱼吞下去的杰克船长（强尼·戴普）进入了戴维·琼斯控制的“死界”——世界的尽头。为了拯救杰克，威尔·特纳（奥兰多·布鲁姆）、伊丽莎白（凯拉·奈特莉）和女巫等一行人也来到了“死界”。找到杰克，他们一行人解开迷咒，逃出了世界尽头。而此时狡猾的卡特勒·贝凯特（汤姆·霍兰德）已经得到了戴维·琼斯（比尔·奈伊）的心脏，由此挟持戴维·琼斯，掌控所有的公海海盗，为东印度公司攫取利益。为了应对危难，各地海盗头目秘密集会，展开是否释放女海神，杀掉戴维·琼斯的争论。原来女海神正是戴维·琼斯的旧情人，两人之间的微妙关系，成了双方交锋的关键。在平静的海面上，风雨降将至，最终的对决即将展开。每个人面临着怎样的命运？当最后的审判结束，大海能否重归往日的宁静？?豆瓣^英语^戈尔·维宾斯基^Ted Elliott^美国|海盗|奇幻|冒险|动作|2007|喜剧|剧情|大片|爱情
1418200^傲慢与偏见^http://v.qq.com/x/cover/dchep5ox42l26i9.html?ptag=douban.movie^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2016401659.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2016401659.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2016401659.jpg^2005^凯拉·奈特莉|马修·麦克费登|唐纳德·萨瑟兰|布兰达·布莱斯^法国^根据简·奥斯汀同名小说改编。伊丽莎白·班纳特(凯拉·奈特丽 饰)出身于小地主家庭，有四个姐妹，母亲班纳特太太整天操心着为女儿物色称心如意的丈夫。新来的邻居宾格来先生和他的朋友达西（马修·麦克菲迪恩 饰）打破了她们一家人单调的乡村生活。宾格来和伊丽莎白的姐姐简·班纳特互生情愫；达西对善良聪明的伊丽莎白产生了好感，而伊丽莎白却对达西不可一世的傲慢心存偏见，不接受他的感情。然而，世事难料，宾格来和简·班纳特因为误会，关系危在旦夕；达西的种种作为，展示了性格中和伊丽莎白相同的善良一面，逐渐赢得了伊丽莎白的好感。两对有情人能否终成眷属？班纳特姐妹们能否得到自己想要的生活？简·奥斯汀笔下十九世纪初英国乡村生活和社会风貌，重新展现在大银幕上。?豆瓣^英语^乔·赖特^简·奥斯汀^爱情|傲慢与偏见|经典|英国|名著改编|英国电影|名著|文艺|KeiraKnightley|简·奥斯汀
1418752^万能钥匙^http://v.qq.com/x/cover/1q3didjj314kwih.html?ptag=douban.movie^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p810384382.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p810384382.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p810384382.jpg^2005^凯特·哈德森|吉娜·罗兰兹|约翰·赫特|彼得·萨斯加德^美国^年轻的姑娘卡罗琳（凯特?哈德森 Kate Hudson 饰）受雇于老妇人维奥莱特（吉娜?罗兰兹 Gena Rowlands 饰），前往她家照顾她卧病在床的丈夫本（约翰?赫特 John Hurt 饰）。维奥莱特的大房子坐落于以神秘习俗和宗教仪式闻名的地区，卡罗琳刚到这里就觉得阴森诡异。随着日子一天天过去，卡罗琳渐渐对这件大房子和古怪的维奥莱特起疑。一次偶然，她从维奥莱特那里得到了一把万能钥匙，用它可以打开这座大房子的所有房间。当卡罗琳走进了隐藏在顶楼的房间时，她看到了令人惊悚的一幕，直觉告诉她，本的卧病在床和维奥莱特以及这间房间有着莫大的关系，她决心揭开这个迷！?豆瓣^英语^伊恩·索夫特雷^伊伦·克鲁格^悬疑|惊悚|恐怖|宗教|美国|心理|灵异|剧情|意外结局|2005
1418834^断背山^无^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2514704949.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2514704949.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2514704949.jpg^2005^希斯·莱杰|杰克·吉伦哈尔|米歇尔·威廉姆斯|安妮·海瑟薇^美国^美国怀俄明州的西部，沉默寡言的农夫恩尼斯（希斯?莱杰饰）和热情开朗的牛仔杰克（杰克?吉伦希尔饰)一道被派到山上牧羊，那里人迹罕至，他们只有与羊群为伴，生活单调无味。一个天寒地冻的夜晚，在酒精与荷尔蒙的作用下，他们做了“不该做的事情”，也就此他们在断背山上度过了人生中最美好的时光。季节性放牧结束，迫于世俗压力，杰克和恩尼斯不舍地与对方分离并各自结婚生子。恩尼斯迎娶了自幼相识的阿尔玛，并有了两个可爱的女儿；杰克到了德州，在妻子露琳家族的扶植下事业顺利，还有了个儿子。虽然彼此真心相应，他们只能每年定期约会。一边知情的阿尔玛痛苦无比，而他们又无法满足一年只有几天的团聚。这时意外发生……?豆瓣^英语^李安^拉里·麦克穆特瑞^同性|爱情|美国|经典|感人|人生|剧情|温情|牛仔|2005
1419936^战争之王^无^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p792282381.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p792282381.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p792282381.jpg^2005^尼古拉斯·凯奇|布丽姬·穆娜|杰瑞德·莱托|伊安·霍姆^美国^本来美国移民尤瑞（尼古拉斯?凯奇 Nicolas Cage 饰）的家族生意是开饭馆。但是一个偶然的机会令他踏入了军火生意的大门，从此开始了贩卖武器的“职业生涯”。尤瑞遇事机智，胆大心细，这不仅让他成功俘获了美女埃娃的心，还使得他在地下军火生意中愈战愈勇。但是，不顺心的事情也随之而来：出现了生意上的死对头和一名老是盯着他的国际警察；弟弟染上毒瘾，并在一单生意交易中丧了命，而且，尽管他在竭力维护自己在家庭里的正义形象，但却掩盖不了真相。尤瑞开始反省自己生意的正义性，拷问自己的良心，但一切太迟，他已经众叛亲离……?豆瓣^英语^安德鲁·尼科尔^安德鲁·尼科尔^尼古拉斯·凯奇|战争|美国|剧情|战争之王|犯罪|美国电影|NicolasCage|人性|2005
1421278^面子^无^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2047680236.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2047680236.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p2047680236.jpg^2004^杨雅慧|陈冲|陈凌|王进^美国^年轻医生Wil（杨雅慧 饰）是个美国华裔。她事业如意，工作干炼，但就是不爱打扮，不喜欢结交男朋友，这令到母亲（陈冲 饰）非常操心。母亲刻意拉女儿到一些华人圈子的聚会，帮女儿物色对象，却总是一无所获。不料母亲的生活也开始混乱——她怀上了孩子，却不愿公开谁是孩子父亲。为了面子问题，Wil的外公外婆把母亲赶出家门，责令她一定要找个人嫁出去。于是，妈妈投奔到女儿的门下，暂时寄宿在此，女儿开始四处网罗男人相亲。除了母亲的事情让Wil烦恼，她还有一个秘密需要苦心遮掩——自己女同的身份恐怕会让思想传统的母亲接受不了，于是，Wil和女朋友开始转战地下，二人爱得偷偷摸摸。人人为了面子，都有一个自己的心结，不知何时打开。?豆瓣^英语^伍思薇^伍思薇^美国|les|陈冲|喜剧|同性|同志|面子|美国电影|剧情|Lesbian
1428175^血钻^http://www.iqiyi.com/v_19rra04q2k.html?vfm=m_331_dbdy&fv=4904d94982104144a1548dd9040df241^https://images.weserv.nl/?url=images.weserv.nl/?url=images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg^https://images.weserv.nl/?url=img9.doubanio.com/view/photo/s_ratio_poster/public/p1244017073.jpg^2006^莱昂纳多·迪卡普里奥|杰曼·翰苏|詹妮弗·康纳利|阿诺德·沃斯洛^美国^九十年代非洲塞拉利昂，连连战火使这片土地饱受摧残，非法钻石贸易日益猖獗。阿彻（莱昂纳多?迪卡普里奥 饰）是一个地道的战争贩子，靠倒卖战区钻石为生，他在监狱中无意得知渔夫所罗门手里有极品粉钻。意识到这是自己离开非洲的机会，出狱后，他找到所罗门，准备和他一起找出钻石，离开非洲。所罗门是普通的渔民，因为内战和家人分离，被叛军强制开采钻石，他发现一颗极品粉钻，藏了起来；战乱来临，所罗门进了监狱，后被阿彻救出，并在战地记者麦迪?鲍文(珍妮弗?康纳利 饰)的帮助下，找到了失散的家人，此时，他的儿子迪亚却被叛军带走，生死未卜。悲愤的所罗门答应和阿彻合作，在叛军的控制范围内寻找钻石，并寻找儿子。两个截然不同的人，因为一颗血钻将命运联系在了一起。?豆瓣^英语^爱德华·兹威克^查尔斯·里维特^莱昂纳多·迪卡普里奥|非洲|美国|犯罪|剧情|血钻|人性|动作|美国电影|战争
